,task,num_simulations,num_observation,algorithm,seed,C2ST,C2ST_Z,MMD,MMD_Z,MEDDIST,C2ST_1K,C2ST_1K_Z,MMD_1K,MMD_1K_Z,MEDDIST_1K,NLTP,RT,KSD,KSD_1K,num_simulations_simulator,path,folder
1503,two_moons,1000,4,NRE,2670063257,0.6562,0.8185,0.0071374774,0.0071513057,0.10568626,0.682,0.797,-0.0002914667,-0.00029110909,0.10718451,,3.5101900736490887,inf,inf,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-28/07-36-21/9,9
1504,two_moons,100000,9,NRE,15010096,0.7012,0.73245,0.00092959404,0.0009292364,0.085323706,0.5595,0.708,0.026722133,0.026722014,0.08482111,,61.3911376953125,inf,inf,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-28/07-36-21/26,26
1505,two_moons,1000,2,NRE,3176520635,0.7973,0.8468,6.41346e-05,6.41346e-05,0.12676504,0.765,0.84,0.022774458,0.022773027,0.12227143,,3.1585344950358074,,,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-28/07-36-21/3,3
1506,slcp_distractors,100000,10,NRE,3741502894,0.99995,1.0,1.5826029,1.5761415,350.1564,1.0,1.0,1.579247,1.5764502,350.61108,,119.84962565104166,,,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/29,29
1507,slcp_distractors,1000,7,NRE,3027311715,0.9925,0.99285,0.11125684,0.5411065,1076.9327,0.987,0.9875,0.10774696,0.5374134,1076.7119,,3.2942380269368488,,,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/18,18
1508,slcp_distractors,100000,8,NRE,4138781511,0.9213,0.9298,0.07651377,0.27047068,427.59283,0.857,0.895,0.07548761,0.27762675,428.1693,,147.02980143229166,,,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/23,23
1509,slcp_distractors,10000,10,NRE,3196107962,0.94245,0.9474,0.17621863,0.19755477,350.21674,0.9055,0.9055,0.1709013,0.19206989,347.79395,,14.009834798177083,,,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/28,28
1510,slcp_distractors,10000,5,NRE,3633123951,0.97095,0.971,0.024802089,0.12411833,897.9509,0.94,0.9305,0.02258718,0.12324679,897.99994,,21.17782999674479,,,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/13,13
1511,slcp_distractors,10000,8,NRE,1204855779,0.98645,0.9858,0.14598525,0.4650668,426.02222,0.972,0.9715,0.142838,0.4504771,422.43256,,19.78415323893229,,,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/22,22
1512,slcp_distractors,1000,3,NRE,498737069,0.9764,0.9766,0.13521624,0.33988857,385.52338,0.9615,0.9565,0.13531315,0.3413543,386.78906,,3.348677571614583,,,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/6,6
1513,slcp_distractors,10000,6,NRE,1765941416,0.96975,0.97175,0.16801727,0.36254245,348.2141,0.9545,0.9385,0.16260672,0.34204328,345.7483,,13.551331583658854,,,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/16,16
1514,slcp_distractors,100000,5,NRE,2808200943,0.8573,0.8556,0.05275166,0.10387123,897.6276,0.8185,0.806,0.048338175,0.09864175,897.39795,,126.08080240885417,,,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/14,14
1515,slcp_distractors,10000,2,NRE,1284644536,0.9743,0.97535,0.14754689,0.39497223,380.31876,0.953,0.94,0.15201306,0.3920555,380.66626,,19.738238525390624,,,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/4,4
1516,slcp_distractors,100000,7,NRE,1507364215,0.9537,0.9556,0.06831801,0.23000216,1076.7598,0.917,0.929,0.05560863,0.22069705,1074.9131,,139.95872395833334,,,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/20,20
1517,slcp_distractors,10000,4,NRE,2490000740,0.9837,0.9853,0.22217184,0.50771034,570.8042,0.974,0.9755,0.21929675,0.51723343,569.34644,,18.799192301432292,,,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/10,10
1518,slcp_distractors,1000,9,NRE,2370946429,0.9673,0.96955,0.2137748,0.3597835,711.6969,0.942,0.932,0.22151089,0.36281487,710.90625,,3.4570289611816407,,,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/24,24
1519,slcp_distractors,1000,5,NRE,1090724574,0.97015,0.9717,0.07610917,0.27300394,897.1176,0.9585,0.952,0.073958755,0.28585714,894.8533,,3.575330861409505,,,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/12,12
1520,slcp_distractors,1000,8,NRE,3695569122,0.9907,0.99145,0.14035416,0.45289254,424.42398,0.9835,0.98,0.13887417,0.45652393,422.6931,,3.7854904174804687,,,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/21,21
1521,slcp_distractors,100000,1,NRE,1935470730,0.9396,0.93315,0.089939,0.30281216,895.35175,0.915,0.9145,0.09296632,0.2891978,893.04205,,139.825634765625,,,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/2,2
1522,slcp_distractors,10000,9,NRE,1813434468,0.9811,0.98075,0.16087687,0.2436673,712.0756,0.971,0.966,0.14983273,0.2285173,712.8097,,14.296326700846354,,,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/25,25
1523,slcp_distractors,100000,2,NRE,713527861,0.90455,0.90055,0.06766236,0.20409834,381.18445,0.8725,0.8715,0.0690074,0.18466026,383.21362,,157.58028971354167,,,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/5,5
1524,slcp_distractors,10000,3,NRE,3562345690,0.9397,0.94015,0.15772772,0.17465508,388.04153,0.9185,0.92,0.1557889,0.16004866,394.9688,,19.990665690104166,,,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/7,7
1525,slcp_distractors,1000,1,NRE,2264553574,0.988,0.98915,0.13305354,0.4902425,895.0884,0.977,0.9715,0.123342514,0.48125237,894.9442,,3.5579686482747395,,,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/0,0
1526,slcp_distractors,100000,3,NRE,2698289441,0.8637,0.86455,0.06282747,0.15561378,387.7314,0.8475,0.84,0.06665647,0.15566969,382.57123,,150.64788411458332,,,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/8,8
1527,slcp_distractors,100000,6,NRE,1071453468,0.84235,0.8405,0.0345037,0.07434547,344.45508,0.806,0.7595,0.03874135,0.07814348,355.36795,,177.87470703125,,,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/17,17
1528,slcp_distractors,1000,6,NRE,4108290532,0.9661,0.9681,0.14060211,0.3137443,346.89648,0.954,0.9385,0.133237,0.2918313,353.99838,,3.2715380350748697,,,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/15,15
1529,slcp_distractors,100000,4,NRE,2134987401,0.9326,0.9384,0.068703055,0.1810447,571.24316,0.9035,0.908,0.06729138,0.18979263,571.1135,,120.03709309895834,,,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/11,11
1530,slcp_distractors,10000,7,NRE,3062732001,0.9878,0.98875,0.08791387,0.5051442,1076.8104,0.978,0.983,0.08218491,0.5067769,1075.6523,,14.938003540039062,,,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/19,19
1531,slcp_distractors,1000,10,NRE,4253616027,0.96715,0.96695,0.31958467,0.38070908,350.79254,0.938,0.9325,0.2990069,0.36674368,350.35983,,3.488525644938151,,,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/27,27
1532,slcp_distractors,10000,1,NRE,1828087989,0.9837,0.9831,0.20292664,0.5152348,895.0447,0.9665,0.959,0.2069583,0.5047946,896.3148,,15.56497802734375,,,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/1,1
1533,slcp_distractors,1000,4,NRE,1314400694,0.99115,0.99,0.30424592,0.56764853,570.0714,0.9845,0.986,0.29980072,0.5717868,568.46814,,3.687340799967448,,,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/9,9
1534,slcp_distractors,1000,2,NRE,2887736173,0.9807,0.9812,0.14171135,0.38261324,378.9566,0.9705,0.962,0.1409893,0.38427234,377.62775,,6.307355244954427,,,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-27/01-01-51/3,3
1535,gaussian_mixture,100000,10,SNPE,4245201047,0.51465,0.55,0.0009406805,0.0009547472,0.83910525,0.514,0.541,0.00033962727,0.00032365322,0.7853601,,95.02068684895833,9.44287504831217,6.55914118747223,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/29,29
1536,gaussian_mixture,1000,7,SNPE,3496870431,0.602,0.65845,0.0077064037,0.007700205,1.0075381,0.572,0.6435,0.007861972,0.007845163,1.0283196,,1.4264694213867188,10.64057788373709,8.41450368321769,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/18,18
1537,gaussian_mixture,100000,8,SNPE,264738082,0.49495,0.52475,0.00077700615,0.00078582764,0.9952363,0.507,0.5,0.00017523766,0.00013434887,1.0062511,,57.7066162109375,8.067047560482699,7.313495016042985,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/23,23
1538,gaussian_mixture,10000,10,SNPE,2054346830,0.50965,0.56055,0.0010378361,0.0010669231,0.8450068,0.494,0.569,0.0011953115,0.0011355877,0.8194258,,7.575777180989584,10.207832290996558,8.281358193320905,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/28,28
1539,gaussian_mixture,10000,5,SNPE,248711665,0.55825,0.58885,0.0027902126,0.0028927326,0.9282319,0.5495,0.5795,0.002598524,0.0026929379,0.9348904,,7.8972930908203125,11.221266829796093,8.877115178001612,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/13,13
1540,gaussian_mixture,10000,8,SNPE,931563782,0.5345,0.55355,0.0013706684,0.0013524294,1.0145191,0.5155,0.53,0.00036680698,0.000333786,0.9664214,,7.167765299479167,12.631277960685761,10.048595613700543,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/22,22
1541,gaussian_mixture,1000,3,SNPE,3371342375,0.6055,0.665,0.0027908087,0.0027474165,0.9900271,0.5345,0.637,0.0008921623,0.0008555651,0.96131074,,1.967354965209961,12.24978670998169,10.192261978152892,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/6,6
1542,gaussian_mixture,10000,6,SNPE,3794351375,0.5103,0.5401,0.0019630194,0.0019689798,1.0738537,0.533,0.5535,0.0020198822,0.0020120144,1.0725951,,4.618773905436198,11.264998321927171,9.135950606276236,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/16,16
1543,gaussian_mixture,100000,5,SNPE,3214085859,0.5174,0.5567,0.00060248375,0.0006008148,0.93173295,0.5235,0.5595,0.00071263313,0.0007687807,0.87074363,,99.8862060546875,9.737564423555968,7.735014427350213,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/14,14
1544,gaussian_mixture,10000,2,SNPE,447821050,0.50815,0.5425,0.0012470484,0.0012791157,0.9776518,0.518,0.5355,0.0007648468,0.0008559227,0.9217278,,5.700835673014323,11.073892502951367,8.962068674177983,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/4,4
1545,gaussian_mixture,100000,7,SNPE,2849739583,0.51255,0.52515,0.0006623268,0.00067806244,1.0064985,0.5,0.4915,-0.0003632307,-0.00035774708,0.9900584,,57.20732828776042,9.507575221019383,6.729587363862574,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/20,20
1546,gaussian_mixture,10000,4,SNPE,432805914,0.5149,0.57045,0.0025845766,0.0026504993,1.0636835,0.5165,0.559,0.0018569231,0.0019090176,1.0615335,,4.590755208333333,11.427150287207743,8.137156152213404,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/10,10
1547,gaussian_mixture,1000,9,SNPE,725126251,0.555,0.6063,0.0010454655,0.0010480881,0.97754025,0.5005,0.56,0.00034093857,0.00034987926,1.0550547,,2.162127939860026,12.07005588121227,9.668794625703,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/24,24
1548,gaussian_mixture,1000,5,SNPE,181114303,0.63705,0.67065,0.016317606,0.016565084,1.0460881,0.5755,0.6725,0.0135525465,0.013644457,1.0487689,,1.986963653564453,9.1152877689961,7.016277969690321,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/12,12
1549,gaussian_mixture,1000,8,SNPE,1622152184,0.6095,0.6446,0.006848693,0.006737113,0.9480721,0.585,0.623,0.0061591864,0.006093502,0.93485487,,2.034517542521159,13.566432470066243,11.392958977316507,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/21,21
1550,gaussian_mixture,100000,1,SNPE,1110854352,0.51305,0.5289,0.0007814169,0.0007971525,0.9085373,0.5075,0.507,0.00028026104,0.00019788742,0.8856148,,74.49925130208334,7.444770618510333,6.335188639630689,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/2,2
1551,gaussian_mixture,10000,9,SNPE,1971763664,0.5238,0.5508,0.0021022558,0.0021038055,1.0590534,0.5025,0.53,0.00086808205,0.00088799,1.0886453,,6.059378560384115,11.599020405493542,9.729621844075815,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/25,25
1552,gaussian_mixture,100000,2,SNPE,1737572812,0.50825,0.51825,0.00053596497,0.00055372715,0.985332,0.4905,0.5185,0.00029110909,0.0003067255,1.0259256,,74.8193115234375,7.9515571128429325,7.119503995048873,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/5,5
1553,gaussian_mixture,10000,3,SNPE,120883203,0.5474,0.5633,0.0018695593,0.0018703938,1.0588865,0.519,0.5295,0.0004284382,0.00043344498,1.0622811,,5.024435424804688,8.705005148341266,5.850809901391738,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/7,7
1554,gaussian_mixture,1000,1,SNPE,1253524575,0.5044,0.6948,0.011326253,0.01193738,0.90357566,0.5115,0.6765,0.009613156,0.010349095,0.94637525,,1.3711382548014324,9.229659156749248,7.155032145045421,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/0,0
1555,gaussian_mixture,100000,3,SNPE,2785692871,0.52085,0.53315,0.0008136034,0.0008046627,1.0401752,0.5135,0.4965,0.00022554398,0.00021874905,1.0430721,,84.9508544921875,11.481224910012868,8.88417495711315,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/8,8
1556,gaussian_mixture,100000,6,SNPE,1443868501,0.50285,0.51825,0.00050389767,0.000510931,1.0280192,0.5195,0.52,0.0006188154,0.00060653687,1.0846522,,54.747660319010414,10.66111801833317,8.534100140082737,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/17,17
1557,gaussian_mixture,1000,6,SNPE,1933829474,0.6941,0.6993,0.013464093,0.01356113,1.1395774,0.6075,0.6955,0.011672258,0.01157248,1.1427367,,1.360937245686849,12.632299789835624,10.494406141174279,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/15,15
1558,gaussian_mixture,100000,4,SNPE,168626739,0.50415,0.52315,0.0007907152,0.0007812977,1.0232533,0.4935,0.5125,0.000698328,0.00070011616,0.984378,,61.242167154947914,10.731731899257174,9.780747042635431,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/11,11
1559,gaussian_mixture,10000,7,SNPE,4198467528,0.516,0.5502,0.0013889074,0.0013990402,1.0004625,0.498,0.5345,0.0011868477,0.0011923313,1.0039904,,7.490513102213542,10.894480294374317,8.732155850297383,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/19,19
1560,gaussian_mixture,1000,10,SNPE,1284828664,0.62915,0.69245,0.031487882,0.030305862,0.97732294,0.588,0.706,0.030198753,0.02955228,0.9918253,,1.9658779144287108,10.5882211882821,8.181542872927755,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/27,27
1561,gaussian_mixture,10000,1,SNPE,3233698590,0.52515,0.5775,0.001959443,0.0019298792,0.8923007,0.5195,0.5705,0.002084732,0.0020970106,0.9020448,,4.891054789225261,12.733260042461113,9.741722103806293,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/1,1
1562,gaussian_mixture,1000,4,SNPE,941896143,0.5301,0.67535,0.0070050955,0.006986618,1.0556318,0.5635,0.6465,0.008817911,0.008935928,1.1362832,,1.3718683878580729,8.376035466389528,7.028523366047299,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/9,9
1563,gaussian_mixture,100000,9,SNPE,3816940586,0.5165,0.52275,0.00092697144,0.00092709064,1.0472403,0.5095,0.513,0.0011850595,0.0011863708,1.0745661,,55.29757893880208,10.013065417660844,6.562491832667191,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/26,26
1564,gaussian_mixture,1000,2,SNPE,772371555,0.60485,0.68825,0.0115584135,0.011897087,1.0410448,0.5485,0.677,0.0089251995,0.008924127,1.0459105,,1.770474116007487,11.352447627496774,8.751685303525162,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/16-48-42/3,3
1565,slcp,100000,10,SNPE,3822711779,0.6534,0.6684,0.0025742054,0.004606724,1.9448192,0.6165,0.625,0.0018725395,0.0034968853,1.8764149,,94.30777180989584,29.03081174136484,27.114200726071104,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/29,29
1566,slcp,1000,7,SNPE,4232517905,0.9876,0.9879,0.07554853,0.49847752,28.24203,0.97,0.9715,0.06673837,0.48421592,28.548985,,1.536432647705078,43.64770112663292,42.20467770712152,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/18,18
1567,slcp,100000,8,SNPE,3470148074,0.7374,0.7434,0.0017666817,0.012164235,24.37092,0.6625,0.6675,0.0030363798,0.016245961,24.481617,,111.07374674479166,27.24191530187845,25.352485111434486,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/23,23
1568,slcp,10000,10,SNPE,4170361012,0.8231,0.8366,0.09063661,0.08979899,1.8675045,0.78,0.7805,0.076106906,0.075267136,1.9357259,,9.046363321940104,29.140490085353772,28.973753429927044,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/28,28
1569,slcp,10000,5,SNPE,116604925,0.7524,0.75025,0.010285735,0.03015685,24.556835,0.7025,0.697,0.011188507,0.03336525,24.418455,,10.216073608398437,32.09631421791294,34.35290996246269,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/13,13
1570,slcp,10000,8,SNPE,756172197,0.82715,0.83645,0.010023475,0.07723385,24.104507,0.7215,0.7745,0.008957624,0.06973988,24.399027,,11.129551188151042,27.37274573058952,27.64659885052902,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/22,22
1571,slcp,1000,3,SNPE,2641128671,0.94445,0.94735,0.09617448,0.1345526,22.69186,0.924,0.915,0.09368646,0.12887955,23.197199,,2.9516827901204428,39.02135241529492,38.363403003784136,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/6,6
1572,slcp,10000,6,SNPE,29019335,0.86615,0.86565,0.05898702,0.1686604,10.816075,0.829,0.799,0.061805844,0.16235662,10.645493,,6.972879536946615,33.23261828785796,31.284939129296564,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/16,16
1573,slcp,100000,5,SNPE,4234632732,0.72425,0.72115,0.0055656433,0.03695202,23.416504,0.6775,0.6685,0.0048878193,0.034306407,23.159513,,98.61258951822917,33.370118834748375,12.304267932135726,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/14,14
1574,slcp,10000,2,SNPE,3486236337,0.8259,0.81835,0.02374363,0.089871526,22.901558,0.7575,0.7165,0.020487547,0.07927364,22.928432,,6.808594258626302,24.717830505057496,10.725524746163593,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/4,4
1575,slcp,100000,7,SNPE,1420369324,0.73955,0.73875,0.0030218363,0.015321493,29.435879,0.681,0.6915,0.0047951937,0.020109892,29.020103,,147.73289388020834,24.438096136134373,23.34679319844336,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/20,20
1576,slcp,10000,4,SNPE,3991121953,0.8719,0.87455,0.07720578,0.08749807,3.0909576,0.815,0.8335,0.076996446,0.08564675,3.063715,,9.678030395507813,28.32567670826322,27.58322097652283,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/10,10
1577,slcp,1000,9,SNPE,2092400374,0.95325,0.9556,0.17969,0.36627024,9.506389,0.938,0.9185,0.1859991,0.37507612,9.658216,,1.7146252950032552,36.972978962656356,35.155603281012496,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/24,24
1578,slcp,1000,5,SNPE,3538915113,0.9209,0.92345,0.067326665,0.18178457,21.150908,0.9075,0.903,0.06429398,0.18907064,21.236572,,2.0206082661946616,38.45696535172975,37.66195037528396,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/12,12
1579,slcp,1000,8,SNPE,628702751,0.9733,0.975,0.050375104,0.28716624,23.676987,0.9505,0.9435,0.047305107,0.27025986,23.871655,,2.033372497558594,37.784050109265095,31.358820516816245,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/21,21
1580,slcp,100000,1,SNPE,912201756,0.65435,0.6512,0.0027920008,0.019644976,19.638714,0.635,0.609,0.0028334856,0.01837635,19.483776,,140.96082356770833,25.15708597838077,12.372204351086339,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/2,2
1581,slcp,10000,9,SNPE,4268503570,0.81985,0.8233,0.008203864,0.020335913,9.23948,0.7555,0.707,0.0058255196,0.013399601,9.276657,,8.263669840494792,30.392788940356688,22.96336959800409,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/25,25
1582,slcp,100000,2,SNPE,3208937262,0.6077,0.6052,0.00061035156,0.0009313822,22.097467,0.587,0.569,-5.8054924e-05,0.00013041496,21.9487,,127.14988606770834,20.949150268613938,14.436411401682442,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/5,5
1583,slcp,10000,3,SNPE,2823289880,0.74615,0.74195,0.015109777,0.034866214,27.090054,0.6905,0.688,0.013362527,0.030902743,27.20969,,8.415142313639324,35.843880087618835,31.70793290652693,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/7,7
1584,slcp,1000,1,SNPE,1787219285,0.99085,0.99015,0.16288793,0.4620709,17.754692,0.983,0.982,0.16528964,0.46743807,17.737278,,1.575450642903646,41.06659570643663,40.68714874605484,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/0,0
1585,slcp,100000,3,SNPE,4249064232,0.66595,0.66055,0.003700018,0.013666391,26.13409,0.613,0.6265,0.004602909,0.013977766,25.956297,,100.97041015625,22.1479575675575,13.711128119388633,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/8,8
1586,slcp,100000,6,SNPE,172116674,0.6241,0.60195,0.0020118952,0.0061330795,10.681025,0.5555,0.5405,0.0011456013,0.0038995743,10.606627,,96.59334309895833,11.435063161819475,9.986411704857854,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/17,17
1587,slcp,1000,6,SNPE,661104513,0.96145,0.9637,0.14162683,0.323142,10.183599,0.95,0.937,0.14950883,0.33367658,10.183802,,1.6496019999186198,37.98807789594353,35.447028100225374,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/15,15
1588,slcp,100000,4,SNPE,317138558,0.79005,0.78975,0.009611845,0.013140559,3.173562,0.727,0.743,0.008772612,0.0110343695,3.2122428,,97.104931640625,31.35362215219129,26.27794166146426,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/11,11
1589,slcp,10000,7,SNPE,2122296302,0.86965,0.87355,0.064728975,0.10628867,28.854757,0.8045,0.8345,0.060239077,0.10732722,29.505522,,310.85309244791665,29.745772367363937,28.74574930963573,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/19,19
1590,slcp,1000,10,SNPE,2762553996,0.95575,0.955,0.21259898,0.25279832,7.4640636,0.9265,0.923,0.20889968,0.24937421,7.5347986,,1.7886563618977864,34.619198753584584,33.718300033897,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/27,27
1591,slcp,10000,1,SNPE,4042747034,0.91425,0.9158,0.035915732,0.21228904,20.058296,0.891,0.871,0.036248088,0.20983732,20.36879,,7.654135131835938,34.32071192320633,25.375326765296293,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/1,1
1592,slcp,1000,4,SNPE,3380058713,0.9833,0.9843,0.17457163,0.51878405,7.1953363,0.9805,0.9775,0.17514002,0.52974105,7.283889,,1.5367744445800782,34.67989949744342,34.334022585985785,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/9,9
1593,slcp,1000,2,SNPE,1093794476,0.97165,0.97085,0.12942147,0.42574376,23.658669,0.9585,0.948,0.120848656,0.39275044,23.805544,,2.391217803955078,38.05166728642313,33.97376030153892,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/19-06-42/3,3
1594,gaussian_linear,100000,10,SNPE,2278807615,0.5126,0.513,0.0004837513,0.0004862547,1.4750358,0.505,0.4955,-4.3034554e-05,-3.4928322e-05,1.4689174,,47.90428873697917,7.73002966169201,5.828084658856266,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/29,29
1595,gaussian_linear,1000,7,SNPE,343022919,0.68535,0.65205,0.01978612,0.019786716,1.4273692,0.619,0.609,0.020849109,0.020410895,1.4267008,,2.18828125,11.341519088264166,9.084848461650774,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/18,18
