task,num_simulations,num_observation,algorithm,C2ST,MMD,MEDDIST,NLTP,RT,KSD,folder
two_moons,10³,7,NPE-MAF,0.89045,0.010400772,0.123360254,-1.9737880229949951,,,07261fb0-e6b8-4eef-a9e4-f9ca0cf3a345
two_moons,10³,2,NPE-NSF,0.6958,0.009385943,0.09456345,-1.9633084535598757,0.4337663650512695,inf,d37e5cda-38a3-472c-8b1c-279560720a7d
slcp,10³,7,NPE-NSF,0.99245,0.07844365,26.980844,9.987004280090332,0.17011785507202148,39.55068374626561,f439acb6-a240-426e-bdac-28ec6b9814e8
bernoulli_glm,10³,10,NPE-MAF,0.90985,0.21502572,22.51007,0.3847551345825195,,12.114112059567532,3fa749b5-c777-4a01-b32e-e73d78572d1f
gaussian_mixture,10⁵,4,SNPE-MAF,0.5747,-0.00037884712,1.0245636,,,9.975370536953728,29a3337b-90c5-4834-b0b1-56836a234192
gaussian_mixture,10⁵,9,SNPE-MAF,0.5773,-0.00072324276,1.1056136,,,10.881597636957533,81ee75e3-9d3f-4c67-a532-9988c88d9575
gaussian_linear,10⁴,8,SNPE-MAF,0.5451,0.005364299,1.4877864,,,10.029868321529637,4829610e-e559-4e3b-a8c3-818a00d07499
sir,10⁴,3,NPE-MAF,0.9128,0.4172114000000001,90.60077,-5.67222261428833,,18.12914988775873,c5fa6481-60eb-4db9-90ed-b2a391eb8ecd
bernoulli_glm,10³,1,SNPE-NSF,0.8924,0.42045385,11.821896,,4.870669047037762,10.628130735423213,18ab4c48-00ed-40b5-b2c9-d6afc207fe21
slcp_distractors,10⁴,3,SNPE-NSF,0.8481,0.012530565,388.42123,,305.019140625,,c16ce9d9-404a-4902-af64-fd84b20e91bd
gaussian_linear,10⁴,3,SNPE-MAF,0.5589,0.0076733828,1.3432063,,,10.389926196501287,180c1375-14f1-4027-a0b5-ad0211f5b907
sir,10⁵,2,SNPE-NSF,0.54285,0.0053294897,20.73644,,338.2011393229167,11.903562512084696,b25ac782-9b4f-4f63-bd8e-201fc2ae5f07
bernoulli_glm_raw,10³,6,NPE-NSF,0.89,0.21630108,5.0990195,2.9403047561645512,0.2760850270589193,10.25278078354632,cb51f512-1506-487d-b7e2-9caad8a843e6
