task,num_simulations,num_observation,algorithm,C2ST,MMD,MEDDIST,NLTP,RT,KSD,folder
gaussian_linear,10³,1,SNRE-MLP,0.63,0.009235978,1.4524665,,10.86255594889323,10.563829735157944,76e239ec-1ca8-45e7-bfbc-bd047bce3433
gaussian_linear,10⁴,7,SNRE-RES,0.53385,0.0022027493,1.3319054,,14.497674560546875,9.225809653287584,e6d0a291-8b7b-42c3-be3b-7a8fcc5416c5
bernoulli_glm_raw,10⁵,9,NRE-MLP,0.8399,0.25067216,3.8729835,,104.295166015625,10.591468159309713,5a6b83f1-731e-4671-a897-4b2925c7b98a
slcp_distractors,10⁴,10,NRE-MLP,0.934,0.21605402,351.08652,,5.903844706217448,,6ebe5b7d-3f8f-48d1-a7c6-d7076a05a98b
slcp_distractors,10⁵,5,SNRE-MLP,0.7503,0.019012809,896.7357,,227.4275390625,,ea5af909-5196-4d9f-9157-c4328aa3f947
slcp,10⁴,2,NRE-MLP,0.91945,0.08141875,23.347178,,6.5548665364583325,31.930080050556487,81089ffe-9377-466d-ac46-964a2a66e6ea
slcp,10³,1,NRE-RES,0.9888,0.31726134,21.936563,,2.877940368652344,37.21682845060761,d9120caf-fa71-4e69-bea5-1a1d16b1762a
gaussian_mixture,10⁴,5,NRE-MLP,0.7551,0.14725107,1.4268732,,2.734747314453125,7.789771865638326,624cdc36-13cf-432b-b20d-555c604b54eb
two_moons,10³,1,SNRE-RES,0.6783,0.011389852,0.085118264,,2.7621788024902343,inf,822aee07-a4f6-4400-8559-9cf742bcce4d
bernoulli_glm,10⁴,7,NRE-MLP,0.8498,0.19954717,16.762825,,6.717747497558594,10.251224849434307,61491f61-09e6-40c2-a6b4-a073daabc865
two_moons,10³,9,SNRE-MLP,0.8339,0.0055843590000000005,0.10885918,,3.074564361572265,,5ecc170c-422d-4a1e-9085-f86132ca3956
slcp,10³,8,SNRE-RES,0.97585,0.25001597,24.389168,,7.185481262207031,38.00304165434438,3cffa1ef-7144-4410-9d79-70255f6fad8f
slcp,10⁵,10,SNRE-MLP,0.7563,0.028808594,2.584233,,162.80763346354166,28.069503053349845,7c5b2d7b-b397-4bf9-ab85-7bd364a66863
gaussian_linear,10⁵,2,SNRE-RES,0.50685,0.0007904768,1.3808031,,115.51075032552085,8.248602251378106,16a9a5a2-44f2-4e53-b930-4a0e1e543a15
bernoulli_glm_raw,10⁴,4,NRE-RES,0.81545,0.09572029,3.7416575,,5.930504353841147,10.516761527722878,706b0e28-847b-40ec-88b8-8e52d7673a09
sir,10³,9,NRE-MLP,0.88815,0.33590332,66.162674,,1.8665699005126952,17.707536467588465,e35da789-42bc-4c29-b5b8-a835e637de2d
slcp,10³,4,NRE-MLP,0.98155,0.102861226,4.8927830000000005,,2.8978403727213538,32.96154329550503,58b81d32-2729-43b7-8e99-58fac2ce39a6
bernoulli_glm_raw,10⁵,2,SNRE-RES,0.5501,0.0034070015000000004,4.472136,,109.62513020833332,11.977573528742411,39a038bf-7775-4dda-a08b-b27b09ce8b44
two_moons,10⁵,5,NRE-MLP,0.6829,0.022194982,0.08971591,,365.3576171875,inf,0e1166dd-db77-4c13-913d-89607a5a6614
gaussian_mixture,10³,8,SNRE-RES,0.7378,0.0034654140000000004,0.779853,,2.939247639973958,9.986311281889297,4a635763-38af-42ee-864c-736976a4cc0f
slcp,10⁵,2,NRE-MLP,0.8847,0.05856037,23.772846,,325.9138671875,14.22995582348922,22f7f6b5-91f7-4fda-acb6-f90b7c94c779
lotka_volterra,10⁴,3,SNRE-RES,0.8064,0.12000471,15.688301999999998,,,17.704597818605624,10768103-bd7f-481b-8755-cd86ede4a473
gaussian_linear,10⁴,4,NRE-RES,0.5587,0.008496404,1.5877197,,5.596559143066406,10.557222421589,d9496982-609a-48ef-8341-95a06149432e
gaussian_linear,10³,1,NRE-MLP,0.5859,0.005804658000000001,1.4380078,,5.450932312011719,10.228486724533346,75c28b0b-9328-4009-b95e-a58ba333e806
gaussian_linear,10³,2,SNRE-RES,0.64385,0.01620102,1.3618898000000002,,11.43577677408854,11.177804694706818,263514f4-4446-4e3e-acef-c7af664073d0
bernoulli_glm,10³,7,SNRE-MLP,0.67345,0.023567319,13.178321,,11.655711873372395,11.998799552127915,494f8cd7-8995-4f29-b059-6c47cad1e55f
sir,10³,7,NRE-RES,0.9102,0.22563326,59.845634,,1.7138291676839192,19.165902830861636,317ce224-8e58-4ff3-ac60-e4459ded7fc0
sir,10⁵,3,SNRE-MLP,0.51295,0.00023722649,18.920887,,130.71280110677083,11.803736561914935,52a61311-16f2-418e-b29a-6e50c6a8d45d
bernoulli_glm_raw,10⁵,8,SNRE-MLP,0.55845,0.0039952993,3.7416575,,132.6395751953125,11.215232517165832,c0fcc3bc-1951-4d6f-9301-a4d574949b07
bernoulli_glm_raw,10⁴,2,SNRE-MLP,0.64225,0.025493264,4.582576,,15.29731953938802,11.948870569013689,314a4926-a5f0-42d1-bc2d-89dd5d567f65
slcp,10³,7,SNRE-MLP,0.98,0.1496104,27.882626,,6.858435567220052,40.05897503643726,67c2d32e-0173-46d1-8c20-7f8a606d36f4
gaussian_linear_uniform,10⁵,8,NRE-MLP,0.65985,0.026114702000000004,1.5177348,,91.05773111979168,4.91331540284071,14bf6346-7785-4adc-9684-b18859ce14f9
slcp,10³,8,NRE-MLP,0.9819,0.16873932,24.046677,,3.5585049947102863,38.80107648153089,8ee62278-ac82-499f-8dc2-f3019a67c1eb
lotka_volterra,10⁴,9,SNRE-MLP,0.88675,0.22754091,30.701605,,,19.466666569256198,62091d23-b698-4ae8-b526-1f7c995c339b
gaussian_linear_uniform,10⁴,5,SNRE-MLP,0.62065,0.008198738,1.3925602,,17.06585693359375,5.29093236442362,6f8e2d4c-a7cb-46cc-ac44-596b97784093
gaussian_mixture,10³,8,SNRE-MLP,0.68685,0.0021924973,0.92774403,,3.31454569498698,9.48397831063668,c89a747e-eb05-4e03-b262-9187e7aaa182
lotka_volterra,10³,6,NRE-MLP,0.9997,0.5553475,132.44,,3.2720059712727863,22.9409527367861,9bb07b5c-af3f-4828-aeee-bb2e7d89d337
gaussian_mixture,10⁵,9,NRE-MLP,0.73305,0.04517752,1.3613892,,86.2894775390625,8.649391523410126,69d5d16e-eb1f-49ad-90d7-f91d0db32255
gaussian_mixture,10³,7,SNRE-RES,0.70985,0.0065449476,0.90398335,,2.921508280436198,9.244154379820014,732731f7-5aa3-4a56-ac4b-4f61a017e879
bernoulli_glm_raw,10⁴,6,SNRE-MLP,0.6733,0.018458962,5.0990195,,15.591489664713542,11.3055925147807,4c456956-63ba-4a70-9d20-feede0d2b5df
gaussian_linear_uniform,10⁵,4,SNRE-MLP,0.555,0.001856327,1.3477356000000005,,171.24690755208334,4.612544727093752,06f7d3ec-1cdd-4a56-9df2-39e301e897e2
gaussian_linear_uniform,10³,4,NRE-MLP,0.79315,0.084189296,1.753614,,5.125666809082031,5.657098680530979,daadca15-3dc5-492c-acd7-788a20f8e9cc
slcp_distractors,10⁵,8,SNRE-MLP,0.7539,0.002728343,426.68463,,239.79986979166668,,8edae015-1133-484d-89df-9e4d30c15bfb
slcp,10⁵,2,NRE-RES,0.8839,0.038318038,24.078619,,214.55068359375,13.415884270717086,ec0afc05-0398-483b-a0d4-1cb7bcc00325
sir,10⁴,8,SNRE-MLP,0.5621,0.002098918,22.248596,,7.0744074503580725,14.67307717092174,5fa79c55-a09c-4bdc-a7d2-8b96dfa50484
slcp,10³,3,NRE-MLP,0.97215,0.07297504,25.164648,,2.8551625569661456,41.10744957855119,d8190946-b7a2-4fb8-a3c5-1a76c5ffd25d
slcp_distractors,10⁵,7,NRE-RES,0.96345,0.2077986,1076.331,,142.90615234375,,9820ec22-c913-4130-b3e5-6201d08bc94e
bernoulli_glm,10⁴,5,SNRE-RES,0.5710000000000001,0.005363941,15.972682,,14.982581583658854,12.46582955225435,30ac286f-dedc-4964-ae4c-3de1cb750813
slcp_distractors,10⁵,1,SNRE-RES,0.8178,0.011060238,894.37854,,130.95099283854168,,87ff2ca8-126a-4ac2-9d1f-209426f10e9f
bernoulli_glm,10⁴,1,SNRE-MLP,0.5516,0.0023210049,9.44681,,15.525946044921875,10.853505280852088,4e583bca-3287-4c01-aaa9-d1d75eb181ee
two_moons,10³,6,NRE-RES,0.77675,0.06103444,0.08402377,,1.2606160481770834,,b647cb0f-30d3-427d-85ae-cb171d46a817
sir,10⁴,7,SNRE-MLP,0.99545,0.5467309,331.70242,,6.604582722981771,17.818089258525852,e98ba16e-8ddd-4527-81d3-c19fddc08fcf
sir,10⁴,4,NRE-MLP,0.92005,0.45194024,95.25492,,4.658587137858073,18.562168240181048,6399e390-9393-41f2-92d9-fa803fd1502d
lotka_volterra,10³,7,SNRE-RES,0.9156,0.17460614,13.708189,,7.474257405598959,21.095607228717565,6ff4e3d6-5914-4777-a6aa-b0d47ee34bdc
two_moons,10⁵,8,SNRE-MLP,0.5352,-0.0033792257000000003,0.08913247,,224.04031575520835,inf,ba8e088a-e908-4c52-bd07-68dae49bb3bd
gaussian_linear,10³,9,SNRE-RES,0.68275,0.03001678,1.3081725,,11.165694173177085,11.771840634295573,75c94904-1383-4414-875d-bedccfd4239f
lotka_volterra,10³,1,NRE-MLP,0.99945,0.552815,43.066162,,,19.756816587634358,0535321b-2bfa-44bf-8871-38bd3de0a00e
gaussian_mixture,10⁴,6,SNRE-MLP,0.6356,0.021776319,0.96346676,,5.9000401814778645,10.729187928691843,3ec76d33-58b6-4e74-a151-ab229fd4bc60
slcp_distractors,10³,6,SNRE-MLP,0.97075,0.22197616,344.47864,,7.9415532430013025,,46f55223-21c4-4731-bfc3-a7d8d6359f27
slcp_distractors,10⁵,2,NRE-MLP,0.87635,0.05155301,381.54837,,270.66892903645834,,ae14e5d5-5f62-49dc-9220-cc838e9de8eb
lotka_volterra,10⁴,7,NRE-MLP,0.99955,0.5746691999999999,49.697678,,5.298619079589844,18.70551368648541,ee7bc2e9-1fb7-4dad-92e0-3a7114d9b23f
slcp_distractors,10⁴,10,NRE-RES,0.9476,0.21869057,348.49945,,3.8629241943359376,,228e0503-7ece-41f8-9cec-441f6f24c804
lotka_volterra,10³,3,NRE-MLP,0.99935,0.55199015,48.698185,,,20.192971080268805,d0fc8443-17d9-4832-b2a2-363fc81929b2
gaussian_linear,10⁵,8,NRE-MLP,0.55265,0.008697748,1.5997477,,84.41756998697916,10.49330947822253,f0a3b8ac-b7a4-4d79-ac18-17d68392d0c9
gaussian_linear,10⁴,2,NRE-MLP,0.54015,0.0026210546,1.4091849,,6.2016357421875,9.396668475166587,784dc081-ca30-4ac1-8534-381c46b93d4e
sir,10⁵,4,NRE-MLP,0.86855,0.33231726,57.54129,,220.11422526041667,17.243867555440882,2d744113-875c-4525-8b4c-13b2d06c0082
bernoulli_glm,10³,8,SNRE-MLP,0.70925,0.122130394,10.969635,,11.282589721679688,11.417943791201887,77964dd2-0b0e-4c02-9244-adbfc6aae75b
bernoulli_glm,10³,4,SNRE-MLP,0.78335,0.27889347,12.618519,,12.603619384765626,11.363581597222268,747c64d4-4cee-45e3-a185-1cf78b8ef889
slcp_distractors,10⁵,4,NRE-RES,0.98845,0.32524446,572.37354,,,,99999999-0003-0000-0000-000000000000
gaussian_linear,10⁵,1,SNRE-MLP,0.5143,0.0016103983,1.4516058,,153.54283854166667,8.831626633811167,33b13609-01b2-4543-9e68-495ec33fe428
slcp_distractors,10⁴,4,NRE-RES,0.98415,0.11868757,568.9874,,3.948022715250651,,8ea1fbbf-6820-42d2-9e8f-73659a02aef8
gaussian_mixture,10⁴,4,SNRE-RES,0.718,0.06374419,0.8137599,,5.19505869547526,9.830886913016336,81e3cce8-d955-4cc8-881a-8c04f04b68e3
bernoulli_glm,10⁵,5,NRE-RES,0.8437,0.16946197,18.588804,,95.213232421875,10.786165863346115,9c62281a-fcd9-45ed-ba88-d39e64f1508b
bernoulli_glm,10⁵,7,NRE-RES,0.71985,0.06703925,13.984734,,85.84014485677083,11.467011884463995,0e5415b3-03de-4f23-b7a0-67e404cb4a23
gaussian_mixture,10⁵,3,NRE-MLP,0.7334,0.043684423,1.1880686000000005,,116.7822265625,10.77455223124475,792b6663-83d6-4522-8e7f-98334ea2de35
bernoulli_glm,10⁵,6,NRE-MLP,0.7866,0.20535499,14.496929000000002,,165.98688151041668,10.711610944415037,5487d8ce-c5a4-485a-b509-2ada6375030e
two_moons,10⁵,10,SNRE-RES,0.56295,-0.0032460690000000003,0.08641507,,105.316748046875,inf,bab88943-2d33-46a6-91c5-008d1cef7e2b
two_moons,10³,8,NRE-RES,0.8029999999999999,0.010455966,0.09954227,,1.2297481536865231,inf,833b580f-1c86-4f40-966f-d789762a21c0
gaussian_linear_uniform,10⁵,10,SNRE-RES,0.5233,0.0004544258,1.356922,,146.9337890625,3.758258584326714,c02bafba-1662-43c0-b592-3e3de173f201
bernoulli_glm_raw,10⁵,10,SNRE-RES,0.56065,0.0052137375,5.385164700000002,,108.58583984375,12.163427375269109,b6f04404-b0e4-490a-a63e-02ee26c6ee69
gaussian_linear,10⁵,4,NRE-RES,0.5672,0.013768673,1.6274155,,70.61761067708333,10.969263325624489,af0a2805-e85f-490d-bc7e-9ebef941b5c3
gaussian_linear,10³,6,NRE-RES,0.6873,0.028920174,1.3066142,,5.002195739746094,11.768362607617851,7706b1f5-733a-4adf-8ab3-508f4f6e4419
slcp_distractors,10⁵,2,SNRE-RES,0.67255,0.023659825,379.49237,,169.84803059895833,,4a691214-b34e-42ba-a879-81e6f5e47c99
slcp,10⁴,2,SNRE-RES,0.9465,0.079526305,22.680943,,9.25145263671875,38.64924924426207,a47f1c74-c093-47dc-b314-2b62f6edc0ab
gaussian_mixture,10⁴,7,SNRE-MLP,0.56895,0.0058130026000000005,0.51100993,,6.026039123535156,9.331981998132532,f6079217-315e-4565-ad5a-0d3f0a2ad17b
gaussian_mixture,10⁵,10,NRE-MLP,0.7684,0.14810485,1.2686512,,143.20286458333334,8.822672558298189,441da10e-ebed-493d-ae85-543853f40caa
gaussian_linear_uniform,10³,3,NRE-RES,0.81125,0.11680013,1.7143301,,5.294647725423177,6.3649662241707246,7bb90468-a566-4ed1-a0cb-e958a23077c1
bernoulli_glm_raw,10⁴,4,NRE-MLP,0.8132,0.097320616,3.8729835,,7.974228922526041,9.714819398633304,612aa7a7-60b5-4307-94cc-9b89d79b5964
slcp,10⁴,4,SNRE-RES,0.91405,0.049022317,3.1195784,,9.343233235677083,29.801587157847163,282be101-7aee-47ed-a3de-efea5009d152
gaussian_linear,10⁵,7,SNRE-MLP,0.51125,0.0003732443,1.3513975,,143.22470703125,7.784595242442329,dd0268d3-3c10-48bd-907d-81b756cec76e
sir,10⁴,1,NRE-RES,0.6229,0.029279292,18.041613,,3.5282798767089845,13.426435201086965,88061938-f9ef-4be4-84c3-a8353ff20c23
bernoulli_glm,10⁴,2,SNRE-RES,0.55985,0.0025035143,11.864526,,15.520841471354167,11.878580843822515,45ea25a8-db2f-4c89-813f-2dfdcd5ed561
bernoulli_glm_raw,10⁵,8,NRE-RES,0.6651,0.0503006,3.8729835,,84.07670084635417,11.07512521565572,099aadc3-2539-473a-8ad9-4fb288918a8e
two_moons,10⁵,4,SNRE-MLP,0.5223,4.541874e-05,0.09120902,,196.37281901041663,inf,68b63bac-b71e-4680-ba20-04fb26dff52c
slcp,10⁴,6,SNRE-RES,0.88285,0.038736105,10.317386,,9.308385213216146,33.1407157214409,44acb3ce-9386-4086-b8b7-d7a4b9d266d0
gaussian_linear,10⁴,6,NRE-MLP,0.54485,0.0032670498,1.3266795,,6.1896708170572925,9.547079215911651,e78ad937-7101-4af0-b789-2e684d65a355
gaussian_linear_uniform,10⁴,2,SNRE-RES,0.62245,0.012229562,1.5160633,,16.21959025065104,5.9370511798249765,6444e237-99d0-4fba-927b-565e4f316184
bernoulli_glm_raw,10³,6,SNRE-MLP,0.89705,0.28369690000000003,4.7958317,,11.624715169270836,11.64990554154226,66c782df-089e-4562-977e-f4a44966220e
bernoulli_glm,10⁵,2,SNRE-RES,0.524,0.0008794069,11.916079,,105.3274658203125,11.847204798936998,1d424aae-3f5e-4e3b-a5fb-eab12042e424
gaussian_mixture,10³,10,NRE-MLP,0.84635,0.3957531,1.8424653,,1.2577831268310546,9.640151300842065,faf8d69b-8aa6-4749-9333-31b6579bf531
slcp_distractors,10³,5,SNRE-MLP,0.9722,0.09260547,896.03217,,7.411675008138022,,97fb654a-f27d-49cd-a1cf-295ef20827de
bernoulli_glm_raw,10³,8,NRE-MLP,0.8816,0.20464873,4.2426405,,5.071943155924479,9.858300681202678,f569cc65-8d15-4af3-b3fe-75d2d97ebf50
gaussian_mixture,10⁴,3,NRE-RES,0.7278,0.05039656,1.2100358999999998,,1.7860103607177735,10.102181185807265,3324cabf-e72c-4736-bbb3-fff6f0a18ff5
gaussian_mixture,10⁴,9,NRE-MLP,0.72675,0.041986465,1.1536596,,2.683954366048177,9.04505951421651,d33d6771-881a-4256-887f-128ace8df645
slcp,10⁵,9,NRE-RES,0.9607,0.17715526,11.935501,,254.49552408854169,39.11406071417748,af797fcd-2968-4828-bd3d-d0e836f16b14
gaussian_linear,10⁴,2,SNRE-RES,0.5267,0.0021559,1.4202927,,14.652718098958333,9.002288245100306,8d69d26d-1a22-4636-bd12-a92bd00f23b7
slcp_distractors,10⁴,3,SNRE-MLP,0.9432,0.05098319,385.3896,,12.11151123046875,,b5d8a7b5-652d-4e15-9da9-9ef5b4b4bb58
sir,10³,3,NRE-RES,0.8821,0.3824171,45.825756,,2.0598265329996743,17.511007567677762,a1675009-4445-45f4-b739-b5b0c8021111
gaussian_linear,10⁴,3,SNRE-RES,0.52995,0.0016713142000000002,1.3740215,,16.72255655924479,8.973472762623881,4545d481-8daf-45e9-bc78-84a3a968dd30
bernoulli_glm,10⁴,3,NRE-RES,0.8703,0.24292517,14.973913,,5.772648620605469,10.171717159128058,3ff1d813-7357-452a-bf34-0036a690c333
two_moons,10³,10,SNRE-MLP,0.74485,-0.001081109,0.09526177,,2.7293497721354165,inf,52ff42ff-9d3e-43ab-9940-0793a3a7c972
slcp_distractors,10⁴,7,SNRE-MLP,0.9751,0.13806391,1076.7964,,14.166712443033855,,574474c0-8eb8-4926-90b0-f05acd86f823
slcp,10⁴,9,SNRE-RES,0.91185,0.055106044000000014,9.783072,,9.297383626302084,33.631605946525376,b37f1080-be9b-4c5b-98da-69d328f4753d
gaussian_linear_uniform,10⁴,4,SNRE-MLP,0.59795,0.0060768127,1.4109664,,17.280924479166668,5.529052588072974,c910bc2d-5594-4c3a-908d-f90219cd26c6
bernoulli_glm_raw,10³,6,NRE-RES,0.97305,0.5226850000000001,4.8989797,,5.066139729817708,9.742520065986943,bd248d4d-7065-469d-b955-7409ccba797e
bernoulli_glm_raw,10³,7,SNRE-RES,0.98415,0.64405966,4.582576,,11.895345052083336,11.531663702475107,81dbed87-5bab-4434-8db5-5ec2b378b3ef
sir,10⁵,6,NRE-RES,0.66235,0.027547121,25.670996,,89.57820638020831,16.490775618454755,d3c82d5d-623a-44ff-905e-581566aed489
gaussian_linear,10⁴,3,NRE-RES,0.5586,0.005912661600000001,1.4124103,,5.64667714436849,10.100983354261817,20973fa6-4187-47f8-bbeb-b94e6123ee3b
two_moons,10³,10,SNRE-RES,0.6263,0.00072324276,0.08693752,,2.814325714111328,inf,f664913a-e413-4cda-a08a-e0a84ed503b9
lotka_volterra,10³,10,SNRE-RES,0.9757,0.24655575,27.60236,,5.802884419759113,21.167905375085528,c503097f-2c31-4213-9c65-f635c17c014d
slcp,10³,10,SNRE-RES,0.9418,0.16637015,3.1273859,,6.994026184082031,31.374594936721223,f49c14df-a60c-4b23-9ec8-e01fb29692a3
two_moons,10³,1,SNRE-MLP,0.8384,0.01156652,0.11978823,,2.6185340881347656,,4233f820-4fb0-4ebd-b1f4-835d3da09a54
gaussian_mixture,10⁵,10,SNRE-MLP,0.54005,-0.0016913414000000002,1.0792563,,146.150390625,9.37188745938838,5d7ac259-1e3a-4035-b0cb-ae55882c22cb
bernoulli_glm_raw,10⁵,9,SNRE-RES,0.54205,0.0024386644,3.3166248999999994,,112.2981689453125,11.42222463576879,d9a8ee32-d9e2-4955-9466-168310990ca5
bernoulli_glm,10³,10,SNRE-MLP,0.64855,0.009225965,14.20413,,11.141477457682292,12.359102440257516,51251729-78b1-49e6-b18a-8684b8354202
sir,10⁵,9,SNRE-MLP,0.5278,0.0017323494,27.676704,,141.76350911458334,12.542602380498323,2dcb4661-727a-4c78-a001-d4d4b2cb62eb
gaussian_linear,10⁵,1,SNRE-RES,0.51595,0.0006933212,1.4236228000000002,,101.0799072265625,7.966848092538723,cb9fdbaf-5c7b-429a-9e26-408197ee9541
gaussian_linear_uniform,10⁵,9,SNRE-MLP,0.54315,0.0017226934,1.324332,,163.119287109375,4.002912044558916,22259434-9a43-463b-808a-3abea4775e37
sir,10³,1,SNRE-RES,0.5838,0.012667894,15.937377,,3.432539876302083,12.34067442758348,c9182c49-3451-43bd-89dc-e0e23d6bfbd9
sir,10⁴,3,SNRE-MLP,0.9957,0.5747781,301.0797,,6.349244689941406,17.61948000251913,1a1b4af9-abd7-44f5-b213-dc09e1fbaf1b
gaussian_mixture,10⁵,5,SNRE-MLP,0.5762,0.0033358335,0.9148425,,135.6458984375,8.633727803671873,a653b4b8-101b-4ce5-8934-e85016f3a4bc
slcp,10⁵,6,SNRE-MLP,0.66625,0.002203226,11.033264,,182.44168294270835,30.180586592117148,827b960a-305b-4b08-a620-2757c4611155
lotka_volterra,10⁵,7,SNRE-RES,0.83265,0.12869924,12.118269,,172.985107421875,18.539035704917172,e7cc3aac-52e8-4abf-aae3-acd103be0ab3
slcp_distractors,10³,4,NRE-MLP,0.99035,0.2580073,571.5095,,3.509895833333333,,248ad260-0b90-4778-a4f2-989049603ff5
gaussian_linear_uniform,10⁴,9,NRE-RES,0.70535,0.03495115,1.4917107,,5.732584126790365,5.6346425566441525,60946be8-e12b-4c03-98e4-b3292d30efcd
slcp,10⁴,9,NRE-MLP,0.8995,0.07509494,11.574341,,5.856108601888021,31.647608296019182,2e68fee4-e390-4f75-89fa-b0e640046c66
gaussian_linear,10³,6,SNRE-MLP,0.58085,0.0058469772,1.3195549,,12.28105977376302,10.146160085865926,a93d7bf6-9964-4005-87f7-cce77d40c7bb
bernoulli_glm_raw,10⁵,2,NRE-RES,0.76065,0.1268009,4.472136,,61.45260009765625,10.79436504623165,2dc1bc6f-527d-4f86-9899-928141df1a9b
sir,10⁵,1,NRE-MLP,0.73365,0.16045028,22.248596,,204.17945963541663,15.084778284784136,b6fa9725-026b-4fb5-b398-8ca8051191c8
slcp,10⁴,3,NRE-RES,0.96135,0.07957518,25.645365,,4.446620178222656,33.06876536872671,c70b8e72-b825-4247-9aa7-7dec5e736a41
sir,10⁵,4,NRE-RES,0.8167,0.36007255,37.682888,,128.25469563802082,15.731672881199927,95011321-10c3-4e27-bb2d-8ab6ce1380b7
lotka_volterra,10⁴,4,NRE-MLP,0.9999,0.5579343000000001,3230.8540000000007,,7.48880869547526,25.741800845967923,66c5173f-a725-4c21-a90d-cd3797e47115
gaussian_linear_uniform,10⁴,8,NRE-MLP,0.71075,0.053644896,1.6166222,,6.7719685872395825,5.075224001474476,f5c6fec3-57b3-4abc-a0e5-5df9e7d3d293
two_moons,10⁵,9,NRE-MLP,0.7276,0.004935026,0.08970863,,200.1909342447917,inf,7465578e-4397-404d-8a3d-e879a4cdc28f
two_moons,10⁴,5,SNRE-RES,0.61965,0.052381992,0.09228285,,6.202784729003906,inf,027bb9c3-e1f6-4879-ba3a-b98968901c4e
lotka_volterra,10³,1,SNRE-MLP,0.9865,0.41882622,10.385181,,,19.968006756620287,c7637690-b0a6-4106-a93c-f1974ff7106b
sir,10³,7,SNRE-MLP,0.9961,0.54825044,332.45374,,3.3876551310221354,17.783498498653387,090117ac-7fe5-4ceb-b795-12af195ba203
lotka_volterra,10³,9,SNRE-MLP,0.9778,0.4294057,44.344437,,,20.983852830695838,4d6c9a8c-e9ad-42dc-8c0c-338f054ef74f
lotka_volterra,10³,8,NRE-RES,0.99935,0.56335825,63.368183,,,19.27143072462414,0226377c-9483-4932-ab82-d4ef02731702
bernoulli_glm,10⁴,8,NRE-MLP,0.83435,0.17824489,13.864135,,8.151708475748698,9.809188686181924,15d9190e-c8a0-4a6c-baab-5546fe25c080
two_moons,10⁵,7,NRE-MLP,0.7729,-0.0016505717999999998,0.093620405,,214.136572265625,inf,9991c920-3ac1-4c80-b4e6-3113398bab51
slcp,10³,5,NRE-RES,0.9688,0.14347363,18.17215,,2.870989990234375,38.43080707905188,68af5ff8-09d1-43d0-8cec-eb9bf088b77f
two_moons,10⁵,1,NRE-RES,0.55105,0.007417083,0.08820464,,146.032177734375,,6467773f-c1bb-4be1-8a00-deaa50b07729
bernoulli_glm_raw,10⁴,8,SNRE-MLP,0.6326,0.04700327,3.7416575,,15.109154256184896,11.882015896784027,001238d4-4af2-492f-ba7e-47b109c12c0d
lotka_volterra,10⁵,10,SNRE-RES,0.7462,0.14667958,20.304617,,178.61085611979163,19.65080556371478,d1874495-61c1-4efc-9e13-398cdb0e6091
bernoulli_glm_raw,10³,10,SNRE-RES,0.93455,0.2718488,5.477226,,12.021726481119792,11.803310157053291,99366693-5040-4dc0-95fc-f4b34e2b5988
gaussian_linear_uniform,10⁵,5,SNRE-RES,0.54125,0.0010885,1.3079436000000002,,116.80272623697915,3.850006740725786,68fc4892-4247-44c0-8aac-2e4af243788d
gaussian_linear_uniform,10³,8,NRE-RES,0.8267,0.11430395,1.6659113999999997,,5.186789957682292,5.21049624362082,63d4b45d-1584-4f20-b31a-78012cf41cc4
gaussian_linear_uniform,10⁵,1,SNRE-MLP,0.5378,0.0019737482,1.3645589,,169.39737955729166,3.880993119673648,1d88df04-65f2-4f47-add6-4310752c1b68
lotka_volterra,10⁴,8,SNRE-RES,0.8954,0.026922643,15.667227,,,18.481449694176487,1b0b16fd-5b73-4b4f-87bb-6607bea23e77
bernoulli_glm,10³,1,SNRE-RES,0.69895,0.106722236,10.459145,,11.37200927734375,10.902910209380886,765679b6-47a8-4637-b45a-0b1bf07f4997
slcp_distractors,10³,1,NRE-RES,0.9881,0.17410111,894.8377,,2.913185373942057,,fd56fad7-7980-4f3c-b6fe-cd752bec2d1a
sir,10³,2,NRE-RES,0.9355,0.5344194999999999,49.984997,,1.6766251881917318,15.724938241442173,618277d2-1aae-4f6b-887b-401ca46f6722
lotka_volterra,10³,4,NRE-RES,0.9999,0.56101835,1516.021,,2.7626480102539057,25.243796623308288,b1841b97-3e69-472a-89ad-9ff00ad23022
slcp_distractors,10⁵,7,NRE-MLP,0.94615,0.018334389,1076.771,,321.1904296875,,baca1221-c96e-4478-bdae-3279bb6123d3
sir,10⁵,8,NRE-RES,0.60695,0.0059002640000000005,22.825424,,88.3611083984375,15.839349269374068,14aa93f2-6b9c-4176-b31d-f26a90435c0a
gaussian_linear,10⁵,1,NRE-MLP,0.5515,0.007289529,1.4967753,,63.56675618489583,10.398177483376713,b4da0943-2398-4be8-acf0-a5280cebc75a
slcp,10⁵,6,NRE-RES,0.8537,0.037953258,11.917915,,143.37138671875,26.963120872341598,49847ee4-3df7-4b2f-a28f-80609856690a
gaussian_mixture,10³,10,NRE-RES,0.8855,0.369789,1.0544322,,1.3544181823730468,9.41490349120927,d04ed5a1-9b43-4a26-b89b-30d59547c0e2
gaussian_mixture,10³,7,NRE-RES,0.7896,0.01775539,0.94766736,,1.4713362375895185,11.140733030835607,584b9640-b053-47f3-835c-0ebb911a0f93
bernoulli_glm_raw,10⁵,2,SNRE-MLP,0.57025,0.010821819,4.582576,,147.01036783854167,11.49626224138525,70ebb49c-f9c5-4971-b17a-cf0a7d75eb18
