task,num_simulations,num_observation,algorithm,C2ST,MMD,MEDDIST,NLTP,RT,KSD,folder
two_moons,10³,9,SNLE,0.6276,0.0007694959599999999,0.09586185,,6.4481241861979175,inf,601ab326-ea63-430f-9cea-32559f97377a
gaussian_mixture,10³,10,SNLE,0.73355,0.012787461000000002,1.0018716,,7.473051452636719,9.158431203766753,bf5c020c-a2b8-4677-a043-724a4225e8d5
slcp,>10⁸,10,SL,0.5989,0.008495808,2.6658227,,7.0594746907552075,7.159344936050792,dc4cb9f9-7823-4841-9535-865f0de50f56
two_moons,10³,1,SNLE,0.5693,0.008121133,0.09418543,,6.753680419921875,inf,fccf6a9c-3189-4a75-9899-ca118bd9a45e
bernoulli_glm_raw,10⁴,1,SNLE,0.99235,0.750008,3.1622777,,46.40595296223958,12.19459816475039,28ad2ff1-24c8-474b-98e3-67c1a37003fd
two_moons,10³,10,SNLE,0.6955,0.000310421,0.09478433,,6.782999674479168,,59545bed-8894-4b89-8ead-88f26f7c353a
slcp,10⁵,9,SNLE,0.55835,0.0008437633500000001,9.489386,,71.31905924479166,9.148935283174607,78434ce5-ad9d-48a5-bc83-fa9f24447e27
gaussian_linear_uniform,10³,2,NLE,0.6977,0.032805204,1.5795159,,10.908223470052086,6.443337189525253,61648d80-65be-47b1-a0f6-2a82f3497bb4
slcp,10⁵,10,SNLE,0.55275,0.0057011843,2.276982,,72.11339518229167,8.324829468432377,e69fe81e-76c0-4f78-8cbd-ab2971870e26
gaussian_linear_uniform,10⁴,1,NLE,0.54025,0.0048818590000000005,1.3844208,,14.509098307291667,4.606788575688717,8b1f371e-2d9c-498d-a63e-5655349cb8e1
sir,10⁴,8,NLE,0.7051,0.04004544,27.193748,,10.07294921875,17.04736989112668,cf897ec9-16f0-498a-a04f-fdfc05c53201
two_moons,10³,10,NLE,0.81055,0.006636858000000001,0.11269875,,2.9533053080240887,inf,df225b05-b300-411b-8675-f67ec8d7e598
slcp,10³,2,SNLE,0.9372,0.19459152,20.769108,,14.737124633789062,37.534639259937244,914dfa15-0d5a-4134-9dc6-97727c14b812
gaussian_linear,10⁵,7,NLE,0.5109,0.00013542175,1.3575037,,25.25820109049479,6.735854952051996,ed4aa638-2875-459a-bd14-ba903d625493
slcp,>10⁸,6,SL,0.87505,0.24711788,11.735463,,7.097716267903646,7.19950073469896,5e52beda-bfb5-4e32-813f-4a085cc58f4d
bernoulli_glm_raw,10⁴,10,SNLE,0.97365,0.31351447,5.196152,,47.16653645833333,12.834989177554915,e67b33db-fb7f-4320-be4b-eac79f186892
